id,imdb_id,popularity,budget,revenue,original_title,cast,homepage,director,tagline,keywords,overview,runtime,genres,production_companies,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj
27327,tt0071994,0.316938,0,0,Phantom of the Paradise,William Finley|Paul Williams|Jessica Harper|Gerrit Graham|George Memmoli,,Brian De Palma,The Most Highly Acclaimed Horror Phantasy Of Our Time.,phantom|musical|rock opera,"Rock Opera version of Phantom Of The Opera with elements of Faust. Record producer Swan steals both the music and the girl (Phoenix) from composer Leach. Disfigured Leach plans revenge on Swan and his rock palace, The Paradise, and becomes The Phantom. Leach signs contract with Swan to complete rock opera based on the life of Faust for Phoenix. Double crossed by Swan who hires heavy metal singer Beef, Leach exacts his vengeance.",92,Comedy|Fantasy|Horror|Music|Thriller,Twentieth Century Fox Film Corporation|Harbor Productions,10/31/74,44,7.5,1974,0,0
8333,tt0072251,0.31064,0,0,The Taking of Pelham One Two Three,Walter Matthau|Robert Shaw|Martin Balsam|HÃ©ctor Elizondo|Earl Hindman,,Joseph Sargent,We are going to kill one passenger a minute until New York City pays us 1 million dollars.,1970s|kidnapper|hostage drama|liberation of hostage|hostage-taking,"In New York, armed men hijack a subway car and demand a ransom for the passengers. Even if it's paid, how could they get away?",104,Action|Adventure|Crime|Thriller,Palladium Productions|Palomar Pictures,10/2/74,35,7.1,1974,0,0
5919,tt0072308,0.226287,14000000,116000000,The Towering Inferno,Steve McQueen|Paul Newman|Faye Dunaway|Robert Vaughn|William Holden,,John Guillermin,The world's tallest building is on fire. You are there on the 135th floor... no way down... no way out.,skyscraper|firemen|rescue|disaster|trapped,"At the opening party of a colossalâ€”but poorly constructedâ€”office building, a massive fire breaks out that threatens to destroy the tower and everyone in it.",159,Action|Thriller,Twentieth Century Fox Film Corporation|Warner Bros.|Irwin Allen Productions|United Films,12/14/74,72,7.2,1974,61911974.4391991,512984931.067649
147729,tt0071143,0.172363,0,0,Animals Are Beautiful People,Paddy O'Byrne,,Jamie Uys,,,"Animals Are Beautiful People (aka Beautiful People) is a 1974 nature documentary about the wildlife in Southern Africa. It was filmed in the Namib Desert, the Kalahari Desert and the Okavango River and Okavango Delta. It was produced for cinema and has a length of slightly more than 90 minutes.",92,Comedy|Documentary,,11/14/74,10,7.4,1974,0,0
29845,tt0072417,0.075175,0,0,A Woman Under the Influence,Peter Falk|Gena Rowlands|Fred Draper|Lady Rowlands|Katherine Cassavetes,,John Cassavetes,,mental breakdown|unfaithfulness,"Mabel, a mother and wife, is on the brink of insanity as her blue-collar husband Nick attempts to understand her plight.",155,Drama,Faces International Films,9/19/74,34,7.5,1974,0,0
510,tt0073486,3.258151,3000000,108981275,One Flew Over the Cuckoo's Nest,Jack Nicholson|Louise Fletcher|Danny DeVito|William Redfield|Scatman Crothers,,MiloÅ¡ Forman,"If he's crazy, what does that make you?",individual|rebel|self-destruction|wheelchair|lunatic asylum,"While serving time for insanity at a state mental hospital, implacable rabble-rouser, Randle Patrick McMurphy inspires his fellow patients to rebel against the authoritarian rule of head nurse, Mildred Ratched.",133,Drama,Fantasy Films|Warner Bros.,11/18/75,1612,8,1975,12155463.5161866,441572637.403333
578,tt0073195,2.563191,7000000,470654000,Jaws,Roy Scheider|Robert Shaw|Richard Dreyfuss|Lorraine Gary|Murray Hamilton,http://www.jaws25.com/,Steven Spielberg,Don't go in the water.,fishing|atlantic ocean|bathing|shipwreck|police chief,"An insatiable great white shark terrorizes the townspeople of Amity Island, The police chief, an oceanographer and a grizzled shark hunter seek to destroy the bloodthirsty beast.",124,Horror|Thriller|Adventure,Universal Pictures|Zanuck/Brown Productions,6/18/75,1415,7.3,1975,28362748.2044354,1907005841.91576
762,tt0071853,2.234953,400000,5028948,Monty Python and the Holy Grail,Graham Chapman|John Cleese|Eric Idle|Michael Palin|Terry Gilliam,http://www.sonypictures.com/cthe/montypython/,Terry Gilliam|Terry Jones,And now! At Last! Another film completely different from some of the other films which aren't quite the same as this one is.,holy grail|monk|scotland yard|swordplay|camelot,"Monty Python and the Holy Grail loosely follows the legend of King Arthur. Arthur along with his squire, Patsy, recruits his Knights of the Round Table, including Sir Bedevere the Wise, Sir Lancelot the Brave, Sir Robin the Not-Quite-So-Brave-As-Sir-Lancelot and Sir Galahad the Pure. On the way Arthur battles the Black Knight who, despite having had all his limbs chopped off, insists he can still fight. They reach Camelot, but Arthur decides not  to enter, as ""it is a silly place"".",91,Adventure|Comedy|Fantasy,Python (Monty) Pictures Limited|Michael White Productions|National Film Trustee Company|Twickenham Film Studios,3/13/75,1097,7.6,1975,1620728.46882488,20376397.9795998
36685,tt0073629,1.40994699999999,1200000,112892319,The Rocky Horror Picture Show,Tim Curry|Susan Sarandon|Barry Bostwick|Richard O'Brien|Patricia Quinn,http://www.rockyhorror.com/,Jim Sharman,A Different Set Of Jaws.,transvestism|transylvania|marriage proposal|time warp|castle,"Sweethearts Brad and Janet, stuck with a flat tire during a storm, discover the eerie mansion of Dr. Frank-N-Furter, a transvestite scientist. As their innocence is lost, Brad and Janet meet a houseful of wild characters, including a rocking biker and a creepy butler. Through elaborate dances and rock songs, Frank-N-Furter unveils his latest creation: a muscular man named 'Rocky'.",100,Comedy|Horror|Music|Science Fiction,20th Century Fox,8/14/75,332,7.1,1975,4862185.40647464,457419488.2874
3175,tt0072684,1.019569,11000000,20000000,Barry Lyndon,Ryan O'Neal|Marisa Berenson|Hardy KrÃ¼ger|Diana KÃ¶rner|Frank Middlemass,,Stanley Kubrick,At long last Redmond Barry became a gentleman -- and that was his tragedy.,palace|british army|fencing|epic|debt,"In the Eighteenth Century, in a small village in Ireland, Redmond Barry is a young farm boy in love with his cousin Nora Brady. When Nora engages to the British Captain John Quin, Barry challenges him for a duel of pistols. He wins and escapes to Dublin, but is robbed on the road. Without any other alternative, Barry joins the British Army to fight in the Seven Years War.",184,Drama|Romance|War,Hawk Films|Warner Bros.|Peregrine,12/18/75,240,7.2,1975,44570032.8926842,81036423.4412441
983,tt0073341,0.699682999999999,0,0,The Man Who Would Be King,Sean Connery|Michael Caine|Christopher Plummer|Saeed Jaffrey|Doghmi Larbi,,John Huston,"Rudyard Kipling's epic of splendor, spectacle and high adventure at the top of a legendary world.",robbery|journalist|gold|cheating|treasure,"A robust adventure about two British adventurers who take over primitive Kafiristan as ""godlike"" rulers, meeting a tragic end through their desire for a native girl. Based on a short story by Rudyard Kipling.",129,Adventure|Drama,Persky-Bright Productions|Devon,12/3/75,62,7.2,1975,0,0
11686,tt0073312,0.491393,0,0,Love and Death,Woody Allen|Diane Keaton|Georges Adet|Frank Adu|Edmond Ardisson,,Woody Allen,,napoleon|execution,"Set in 19th-century Russia, Allen is a cowardly serf drafted into the Napoleonic war, who would rather write poetry and obsess over his beautiful but pretentious cousin. Allen's cowardice serves him well when he hides in a cannon and is shot into a tent of French soldiers, making him a national hero. A hilarious parody of Russian literature, Love and Death is a must-see for fans of Allen's films.",85,Comedy|History,United Artists,6/10/75,66,7.1,1975,0,0
968,tt0072890,0.277357,1800000,46665856,Dog Day Afternoon,Al Pacino|John Cazale|Charles Durning|Chris Sarandon|James Broderick,,Sidney Lumet,The Most Bizarre Bank Siege Ever.,bank|hostage|police|sex change|one day,A man robs a bank to pay for his lover's operation; it turns into a hostage situation and a media circus.,125,Crime|Drama|Thriller,Artists Entertainment Complex|Warner Bros.,8/11/75,312,7.2,1975,7293278.10971197,189081703.353206
17346,tt0073076,0.125881,0,0,Grey Gardens,Edith Bouvier Beale|Brooks Hyers|Norman Vincent Peale|Jack Helmuth|Albert Maysles,,Ellen Hovde|Muffie Meyer|Albert Maysles|David Maysles,,woman director,"An old mother and her middle-aged daughter, the aunt and cousin of Jacqueline Kennedy Onassis, live their eccentric lives in a filthy, decaying mansion in East Hampton.",100,Documentary,Portrait Films,9/27/75,22,7.2,1975,0,0
26905,tt0072725,0.045647,0,0,Boss Nigger,Fred Williamson|D'Urville Martin|R. G. Armstrong|Barbara Leigh|William Smith,,Jack Arnold,White Man's Town... Black Man's Law!,blaxploitation|wild west,"Two black bounty hunters ride into a small town out West in pursuit of an outlaw. They discover that the town has no sheriff, and soon take over that position, much against the will of the mostly white townsfolk.",93,Action|Crime|Western,Dimension Pictures,8/17/75,20,7.3,1975,0,0
947,tt0056172,1.168767,15000000,70000000,Lawrence of Arabia,Peter O'Toole|Alec Guinness|Anthony Quinn|Jack Hawkins|Omar Sharif,,David Lean,A Mighty Motion Picture Of Action And Adventure!,cairo|arabian|world war i|horse|jerusalem,"An epic about British officer T.E. Lawrence's mission to aid the Arab tribes in their revolt against the Ottoman Empire during the First World War. Lawrence becomes a flamboyant, messianic figure in the cause of Arab unity but his psychological instability threatens to undermine his achievements.",216,Adventure|Drama|History|War,Horizon Pictures (II),12/10/62,517,7.5,1962,108126733.181427,504591421.513327
595,tt0056592,0.810805,2000000,13129846,To Kill a Mockingbird,Gregory Peck|John Megna|Frank Overton|Rosemary Murphy|Ruth White,,Robert Mulligan,The most beloved Pulitzer Prize book now comes vividly alive on the screen!,black people|based on novel|brother sister relationship|becoming an adult|isolation,"In a small Alabama town in the 1930s, scrupulously honest and highly respected lawyer, Atticus Finch puts his career on the line when he agrees to represent Tom Robinson, a black man accused of rape. The trial and the events surrounding it are seen through the eyes of Finch's six-year-old daughter, Scout. While Robinson's trial gives the movie its momentum, there are plenty of anecdotal occurrences before and after the court date: Scout's ever-strengthening bond with older brother, Jem, her friendship with precocious young Dill Harris, her father's no-nonsense reactions to such life-and-death crises as a rampaging mad dog, and especially Scout's reactions to, and relationship with, Boo Radley, the reclusive 'village idiot' who turns out to be her salvation when she is attacked by a venomous bigot.",129,Crime|Drama,Universal Pictures,12/25/62,317,7.7,1962,14416897.7575236,94645823.6770153
11697,tt0056217,0.507078,3200000,8000000,The Man Who Shot Liberty Valance,John Wayne|James Stewart|Vera Miles|Lee Marvin|Edmond O'Brien,,John Ford,Together For The First Time - James Stewart - John Wayne - in the masterpiece of four-time Academy Award winner John Ford,gunslinger|showdown|funeral|legend|to shoot dead,"A senator, who became famous for killing a notorious outlaw, returns for the funeral of an old friend and tells the truth about his deed.",123,Western,Paramount Pictures|John Ford Productions,4/22/62,134,7.1,1962,23067036.4120378,57667591.0300945
36206,tt0056412,0.209355,0,0,Ride the High Country,Randolph Scott|Joel McCrea|Mariette Hartley|Ron Starr|Edgar Buchanan,,Sam Peckinpah,Showdown in the High Sierra,Â lawmanÂ |gold shipment,An ex-lawman is hired to transport gold from a mining community through dangerous territory. But what he doesn't realize is that his partner and old friend is plotting to double-cross him.,94,Action|Western,Metro-Goldwyn-Mayer (MGM),6/20/62,14,7.3,1962,0,0
935,tt0057012,2.210475,1800000,9440272,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,Peter Sellers|George C. Scott|Sterling Hayden|Keenan Wynn|Slim Pickens,,Stanley Kubrick,The hot-line suspense comedy,u.s. president|general|cold war|strategic air command|nuclear missile,An insane general starts a process to nuclear holocaust that a war room of politicians and generals frantically try to stop. A classic black and white war satire from director Stanley Kubrick starring Peter Sellers.,95,Drama|Comedy|War,Hawk Films|Columbia Pictures Corporation,1/29/64,804,7.7,1964,12654481.3385066,66367636.5857928
433,tt0058331,1.987819,6000000,102272727,Mary Poppins,Julie Andrews|Dick Van Dyke|David Tomlinson|Glynis Johns|Hermione Baddeley,,Robert Stevenson,It's supercalifragilisticexpialidocious!,london|dancing|parents kids relationship|bank|brother sister relationship,"The movie combines a diverting story, songs, color and sequences of live action blended with the movements of animated figures. Mary Poppins is a kind of Super-nanny who flies in with her umbrella in response to the request of the Banks children and proceeds to put things right with the aid of her rather extraordinary magical powers before flying off again.",139,Comedy|Music|Family|Fantasy,Walt Disney Productions,8/27/64,613,7.2,1964,42181604.4616889,719004619.588715
506,tt0058329,0.663446,2135161,7000000,Marnie,Tippi Hedren|Sean Connery|Diane Baker|Martin Gabel|Louise Latham,,Alfred Hitchcock,Thief... Liar... Cheat... she was all of these and he knew it!,philadelphia|post traumatic stress  disorder|prostitute|rape|horse race,Marnie is a beautiful kleptomaniac who is in love with businessman Mark Rutland. Marnie who is a compulsive thief is being watched by her new boss Mark who suspects her of stealing from him and thus decides to blackmail her in the most unusual way. A psychological thriller from Alfred Hitchcock based on a novel of the same name by Winston Graham.,130,Crime|Drama|Mystery|Thriller,Universal Pictures,7/9/64,94,7.2,1964,15010752.794004,49211871.8719703
11113,tt0058385,0.633882,17000000,72000000,My Fair Lady,Audrey Hepburn|Rex Harrison|Stanley Holloway|Wilfrid Hyde-White|Gladys Cooper,,George Cukor,The loverliest motion picture of them all!,musical|transformation|flower girl|colonel|wager,A misogynistic and snobbish phonetics professor agrees to a wager that he can take a flower girl and make her presentable in high society.,170,Drama|Family|Music|Romance,Warner Bros.,10/21/64,184,7.1,1964,119514545.974785,506179253.540266
1594,tt0058586,0.626005,0,12368234,A Shot in the Dark,Peter Sellers|Elke Sommer|George Sanders|Herbert Lom|Graham Stark,,Blake Edwards,... The Picture That Gets Away With Murder!,suspicion of murder|unskillfulness|pink panther,A Shot in the Dark is the second and more successful film from the Pink Panther film series where both animated and real life sequences are mixed. A cult classic from Blake Edwards based on the play Lâ€™Idiot by Marcel Achard and Harry Kurnitz.,102,Comedy|Crime,United Artists|Metro-Goldwyn-Mayer (MGM),6/23/64,44,7.1,1964,0,86951992.4129354
185,tt0066921,3.072555,2200000,26589000,A Clockwork Orange,Malcolm McDowell|Patrick Magee|Adrienne Corri|Michael Bates|Warren Clarke,,Stanley Kubrick,"Being the adventures of a young man whose principal interests are rape, ultra-violence and Beethoven.",prison|street gang|rape|adolescence|sexuality,"The head of a gang of toughs, in an insensitive futuristic society, is conditioned to become physically ill at sex and violence during a prison sentence. When he is released, he's brutally beaten by all of his old adversaries.",136,Science Fiction|Drama,Hawk Films|Warner Bros.,12/18/71,1786,7.7,1971,11847428.8117621,143186947.579974
252,tt0067992,2.430667,3000000,4000000,Willy Wonka & the Chocolate Factory,Gene Wilder|Jack Albertson|Peter Ostrum|Roy Kinnear|Denise Nickerson,,Mel Stuart,It's Scrumdiddlyumptious!,chocolate|factory worker|based on novel|candy|tv addicted person,Eccentric candy man Willy Wonka prompts a worldwide frenzy when he announces that golden tickets hidden inside five of his delicious candy bars will admit their lucky holders into his top-secret confectionary. But does Wonka have an agenda hidden amid a world of Oompa Loompas and chocolate rivers?,100,Family|Fantasy,David L. Wolper Productions,6/29/71,434,7.2,1971,16155584.7433119,21540779.6577493
984,tt0066999,0.885391,4000000,35976000,Dirty Harry,Clint Eastwood|Harry Guardino|Reni Santoni|John Vernon|Andrew Robinson,http://www.warnerbros.com/dirty-harry/,Don Siegel,Detective Harry Callahan. He doesn't break murder cases. He smashes them.,ambush|san francisco|detective|ransom|stadium,"When a madman dubbed the ""Scorpio Killer"" terrorizes San Francisco, hard-boiled cop Harry Callahan -- famous for his take-no-prisoners approach to law enforcement -- is tasked with hunting down the psychopath. Harry eventually collars Scorpio in the process of rescuing a kidnap victim, only to see him walk on technicalities. Now, the maverick detective is determined to nail the maniac himself.",102,Action|Crime|Thriller,Warner Bros.|Malpaso Company,12/22/71,300,7.2,1971,21540779.6577493,193737772.241797
343,tt0067185,0.625188,1200000,0,Harold and Maude,Ruth Gordon|Bud Cort|Cyril Cusack|Charles Tyner|Ellen Geer,,Hal Ashby,They were meant to be. But exactly what they were meant to be is not quite clear.,suicide|life and death|depression|age difference|cemetery,The young Harold lives in his own world of suicide-attempts and funeral visits to avoid the misery of his current family and home environment. Harold meets an 80-year-old woman named Maude who also lives in her own world yet one in which she is having the time of her life. When the two opposites meet they realize that their differences donâ€™t matter and they become best friends and love each other.,91,Comedy|Drama|Romance,Paramount Pictures,12/20/71,112,7.4,1971,6462233.89732479,0
26405,tt0067541,0.392606,0,0,Wake in Fright,Gary Bond|Donald Pleasence|Chips Rafferty|Sylvia Kay|John Meillon,,Ted Kotcheff,"Have a drink, mate? Have a fight, mate? Have some dust and sweat, mate? There's nothing else out here.",gambling|based on novel|beer|australia|independent film,"Wake in Fright is the story of John Grant, a bonded teacher who arrives in the rough outback mining town of Bundanyabba planning to stay overnight before catching the plane to Sydney, but as one night stretches into several he plunges headlong into his own destruction.",114,Drama|Thriller,Group W|NLT,7/21/71,22,7.1,1971,0,0
36040,tt0067959,0.326818,0,0,Walkabout,Jenny Agutter|Luc Roeg|David Gulpilil|John Meillon|Robert McDarra,,Nicolas Roeg,A boy and girl face the challenge of the world's last frontier,suicide|male nudity|female nudity|hunter|based on novel,"A teenage girl and her young brother are stranded in the Australian outback and are forced to cope on their own. They meet an Aborigine on ""walkabout"": a ritualistic banishment from his tribe",100,Adventure|Drama,Si Litvinoff Film Production|Max L. Raab Productions,7/1/71,34,7.1,1971,0,0
336,tt0067140,0.306073,0,0,GiÃ¹ la testa,James Coburn|Rod Steiger|Romolo Valli|Antoine Saint-John|Franco Graziosi,,Sergio Leone,Rod Steiger and James Coburn will blow you apart in,mexico|rape|robbery|prisoner|liberation of prisoners,"At the beginning of the 1913 Mexican Revolution, greedy bandit Juan Miranda and idealist John H. Mallory, an Irish Republican Army explosives expert on the lam from the British, fall in with a band of revolutionaries plotting to strike a national bank. When it turns out that the government has been using the bank as a hiding place for illegally detained political prisoners -- who are freed by the blast -- Miranda becomes a revolutionary hero against his will.",157,Western,Rafran Cinematografica|Euro International Films,10/20/71,71,7.4,1971,0,0
11951,tt0067927,0.275523,1300000,72266306,Vanishing Point,Barry Newman|Cleavon Little|Dean Jagger|Victoria Medlin|Gilda Texter,,Richard C. Sarafian,It's the maximum trip... at maximum speed.,san francisco|bet|denver|police|auto-tuning,"Kowalski works for a car delivery service. He takes delivery of a 1970 Dodge Challenger to take from Colorado to San Francisco, California. Shortly after pickup, he takes a bet to get the car there in less than 15 hours.",99,Action|Thriller|Drama,Twentieth Century Fox Film Corporation|Cupid Productions,1/15/71,48,7.1,1971,7000753.38876852,389168143.556371
31906,tt0066819,0.13485,0,0,The Beguiled,Clint Eastwood|Geraldine Page|Elizabeth Hartman|Jo Ann Harris|Darlene Carr,,Don Siegel,One man...seven women...in a strange house!,civil war|suspense|yankee,"Offbeat Civil War drama in which a wounded Yankee soldier, after finding refuge in an isolated girls' school in the South towards the end of the war, becomes the object of the young women's sexual fantasies. The soldier manipulates the situation for his own gratification, but when he refuses to completely comply with the girls' wishes, they make it very difficult for him to leave.",105,Drama|Romance|War,Malpaso Productions,3/31/71,26,7.4,1971,0,0
769,tt0099685,2.659926,25000000,46836394,Goodfellas,Robert De Niro|Ray Liotta|Joe Pesci|Lorraine Bracco|Paul Sorvino,,Martin Scorsese,Three Decades of Life in the Mafia.,prison|helicopter|florida|1970s|mass murder,"Henry Hill is a small time gangster, who takes part in a robbery with Jimmy Conway and Tommy De Vito, two other gangsters who have set their sights a bit higher. His two partners kill off everyone else involved in the robbery, and slowly start to climb up through the hierarchy of the Mob. Henry, however, is badly affected by his partners success, but will he stoop low enough to bring about the downfall of Jimmy and Tommy?",146,Drama|Crime,Warner Bros.,9/12/90,1798,8,1990,41722463.5078645,78165189.5801985
162,tt0099487,2.285811,20000000,53000000,Edward Scissorhands,Johnny Depp|Winona Ryder|Dianne Wiest|Alan Arkin|Anthony Michael Hall,,Tim Burton,His scars run deep.,underdog|love at first sight|hairdresser|small town|scissors,A small suburban town receives a visit from a castaway unfinished science experiment named Edward.,105,Fantasy|Drama|Romance,Twentieth Century Fox Film Corporation,12/5/90,1939,7.4,1990,33377970.8062916,88451622.6366727
581,tt0099348,1.695911,22000000,424208848,Dances with Wolves,Kevin Costner|Mary McDonnell|Graham Greene|Rodney A. Grant|Floyd Red Crow Westerman,,Kevin Costner,Inside everyone is a frontier waiting to be discovered.,countryside|indian|suicide attempt|culture clash|loss of family,"Wounded Civil War soldier John Dunbar tries to commit suicide -- and becomes a hero instead. As a reward, he's assigned to his dream post, a remote junction on the Western frontier, and soon makes unlikely friends with the local Sioux tribe.",181,Adventure|Drama|Western,Tig Productions|Majestic Films International,11/9/90,585,7.3,1990,36715767.8869207,707961527.215729
1700,tt0100157,1.295204,20000000,61276872,Misery,James Caan|Kathy Bates|Richard Farnsworth|Frances Sternhagen|Lauren Bacall,,Rob Reiner,"Paul Sheldon used to write for a living. Now, he's writing to stay alive.",stephen king,"Novelist Paul Sheldon crashes his car on a snowy Colorado road. He is found by Annie Wilkes, the ""number one fan"" of Paul's heroine Misery Chastaine. Annie is also somewhat unstable, and Paul finds himself crippled, drugged and at her mercy.",107,Horror|Thriller,Columbia Pictures|Castle Rock Entertainment|Nelson Entertainment,11/28/90,501,7.5,1990,33377970.8062916,102264882.235843
379,tt0100150,0.972222,14000000,5080409,Miller's Crossing,Gabriel Byrne|Marcia Gay Harden|John Turturro|Jon Polito|J.E. Freeman,,Joel Coen,"Up is down, black is white, and nothing is what it seems.",corruption|street gang|prohibition|gun|irish-american,"Set in 1929, a political boss and his advisor have a parting of the ways when they both fall for the same woman.",115,Drama|Thriller|Crime,Twentieth Century Fox Film Corporation|Circle Films,9/21/90,206,7.4,1990,23364579.5644041,8478687.16430105
11005,tt0099077,0.662154,0,52096475,Awakenings,Robert De Niro|Robin Williams|Julie Kavner|Ruth Nelson|John Heard,,Penny Marshall,There is no such thing as a simple miracle.,coma|miracle|frustration|hope|hospital,"The victims of an encephalitis epidemic many years ago have been catatonic ever since, but now a new drug offers the prospect of reviving them.",121,Drama,Columbia Pictures Corporation|Parkes/Lasker productions,12/12/90,276,7.4,1990,0,86943731.083035
530,tt0104361,0.519772999999999,0,0,A Grand Day Out,Peter Sallis,http://www.wallaceandgromit.com/films/a-grand-day-out,Nick Park,Join the ultimate human-canine team as they blast off in a home-made rocket to see if the moon is really made of cheese.,moon|inventor|missile|cheese|robot,"Wallace and Gromit have run out of cheese and this provides an excellent excuse for the animated duo to take their holiday on the moon, where, as everyone knows, there is ample cheese. The moon is inhabited by a mechanical caretaker, who is not too happy about the two visitors from earth that nibble on the moon.",23,Adventure|Animation|Comedy|Science Fiction|Family,Aardman Animations,5/18/90,103,7.3,1990,0,0
31225,tt0100332,0.142836,500000,3779620,Paris is Burning,Dorian Corey|Pepper LaBeija|Willi Ninja|Octavia St. Laurent|Anji Xtravaganza,,Jennie Livingston,Having A Ball...Wish You Were Here.,transvestism|gay|new york city|transgender|reading,"Paris Is Burning is a 1990 American documentary film directed by Jennie Livingston. Filmed in the mid-to-late 1980s, it chronicles the ball culture of New York City and the African-American, Latino, gay, and transgender communities involved in it. Some critics consider the film to be an invaluable documentary of the end of the ""Golden Age"" of New York City drag balls, and a thoughtful exploration of race, class, gender, and sexuality in America.",71,Documentary,,3/13/90,27,7.6,1990,834449.27015729,6307802.30094379
164,tt0054698,1.752027,2500000,9500000,Breakfast at Tiffany's,Audrey Hepburn|George Peppard|Patricia Neal|Buddy Ebsen|Martin Balsam,,Blake Edwards,"Audrey Hepburn plays that daring, darling Holly Golightly to a new high in entertainment delight!",loss of brother|age difference|cat|broken engagement|fire escape,"Fortune hunter Holly Golightly finds herself captivated by aspiring writer Paul Varjak, who's moved into her building on a wealthy woman's dime. As romance blooms between Paul and Holly, Doc Golightly shows up on the scene, revealing Holly's past.",110,Comedy|Drama|Romance,Jurow-Shepherd,10/5/61,557,7.4,1961,18237153.0199266,69301181.4757212
990,tt0054997,0.291101,2000000,0,The Hustler,Paul Newman|Jackie Gleason|Piper Laurie|George C. Scott|Myron McCormick,,Robert Rossen,They called him Fast Eddie. He was a winner. He was a loser. He was a hustler.,suicide|gambling|manager|alcohol|based on novel,"Fast Eddie Felson is a small-time pool hustler with a lot of talent but a self-destructive attitude. His bravado causes him to challenge the legendary Minnesota Fats to a high-stakes match, but he loses in a heartbreaking marathon. Now broke and without his long-time manager, Felson faces an uphill battle to regain his confidence and his game.",134,Drama,Twentieth Century Fox Film Corporation|Rossen Films,9/25/61,99,7.3,1961,14589722.4159413,0
430,tt0055256,0.303783,3000000,4000000,"One, Two, Three",James Cagney|Liselotte Pulver|Horst Buchholz|Pamela Tiffin|Howard St. John,"http://en.wikipedia.org/wiki/One,_Two,_Three",Billy Wilder,Billy Wilder's Explosive New Comedy,berlin|prison|clerk|atlanta|cold war,"One, Two, Three â€“ A scorching business comedy that plays during the Cold War in Berlin, Germany. With itâ€™s political satire director Billy Wilder depicts the fight between capitalism and communism with panic, scrutiny and surprises, filmed during the building of the Berlin Wall.",115,Comedy|Family,The Mirisch Corporation,12/15/61,30,7.5,1961,21884583.6239119,29179444.8318826
28430,tt0054790,0.083697,0,0,The Day the Earth Caught Fire,Janet Munro|Leo McKern|Edward Judd|Michael Goodliffe|Bernard Braden,,Val Guest,The INCREDIBLE becomes Real! The IMPOSSIBLE becomes Fact! The UNBELIEVABLE becomes True!,london|newspaper|heat|earth|global warming,"British reporters suspect an international cover-up of a global disaster in progress... and they're right. Hysterical panic has engulfed the world after the United States and the Soviet Union simultaneously detonate nuclear devices and have caused the orbit of the Earth to alter, sending it hurtling towards the sun.",98,Science Fiction|Drama,Pax Films,11/1/61,13,7.2,1961,0,0
28333,tt0055069,0.071619,0,0,The Ladies Man,Jerry Lewis|Helen Traubel|Kathleen Freeman|Pat Stanley|George Raft,,Jerry Lewis,"""He's wacky!"" - ""He's Shweet!"" - ""He's the most!"" - ""He's the end!"" - ""He's dopey!"" - ""He's fast!"" - ""He's silly!"" -""He's the nuts!""",slapstick|comedy|madcap comedy,"After his girl leaves him for someone else, Herbert gets really depressed and starts searching for a job. He finally finds one in a big house which is inhabited by many, many women. Can he live in the same home with all these females?",95,Comedy,Paramount Pictures,6/21/61,10,7.2,1961,0,0
539,tt0054215,2.610362,806948,32000000,Psycho,Anthony Perkins|Vera Miles|John Gavin|Janet Leigh|Martin Balsam,,Alfred Hitchcock,The master of suspense moves his cameras into the icy blackness of the unexplored!,hotel|clerk|arizona|shower|rain,"When larcenous real estate clerk Marion Crane goes on the lam with a wad of cash and hopes of starting a new life, she ends up at the notorious Bates Motel, where manager Norman Bates cares for his housebound mother. The place seems quirky, but fineâ€¦ until Marion decides to take a shower.",109,Drama|Horror|Thriller,Shamley Productions,8/14/60,1180,8,1960,5949601.34364958,235934958.630279
284,tt0053604,0.947307,3000000,25000000,The Apartment,Jack Lemmon|Shirley MacLaine|Fred MacMurray|Ray Walston|Jack Kruschen,,Billy Wilder,"Movie-wise, there has never been anything like it - laugh-wise, love-wise, or otherwise-wise!",new york|new year's eve|lovesickness|age difference|suicide attempt,"Bud Baxter is a minor clerk in a huge New York insurance company, until he discovers a quick way to climb the corporate ladder. He lends out his apartment to the executives as a place to take their mistresses. Although he often has to deal with the aftermath of their visits, one night he's left with a major problem to solve.",125,Comedy|Drama|Romance,United Artists|The Mirisch Company,6/15/60,235,7.9,1960,22118902.3715887,184324186.429905
2134,tt0054387,0.712389,750000,0,The Time Machine,Rod Taylor|Alan Young|Yvette Mimieux|Sebastian Cabot|Tom Helmore,,George Pal,You Will Orbit into the Fantastic Future!,london|inventor|future|time travel|dystopia,A Victorian Englishman travels to the far future and finds that humanity has divided into two hostile species.,103,Thriller|Adventure|Fantasy|Science Fiction|Romance,George Pal Productions|Galaxy Films Inc.,8/17/60,101,7.3,1960,5529725.59289717,0
11167,tt0054167,0.569423999999999,0,0,Peeping Tom,Karlheinz BÃ¶hm|Moira Shearer|Anna Massey|Maxine Audley|Brenda Bruce,,Michael Powell,marked for death by Peeping Tom - To Look Meant Danger To Smile Meant Death!,cinematographer|photography|illegal prostitution,"A young man murders women, using a movie camera to film their dying expressions of terror.",101,Horror|Thriller,National Film Finance Corporation (NFFC)|Anglo-Amalgamated Productions,4/6/60,56,7.4,1960,0,0
